case_file, selection, crossover, mutation, is_valid_schedule, population_size, generations, crossover_rate, best_fitness, execution_time, makespan
j5m4, TournamentSelection, OnePointCrossover, SwapMutation, True, 500, 200, 0.8, 64, 2.1260180473327637, 32
j5m4, TournamentSelection, OnePointCrossover, ScrambleMutation, True, 500, 200, 0.8, 64, 2.6487793922424316, 32
j5m4, ProbabilisticTournamentSelection, OnePointCrossover, SwapMutation, True, 500, 200, 0.8, 66, 2.301762819290161, 33
j5m4, ProbabilisticTournamentSelection, OnePointCrossover, SwapMutation, True, 500, 200, 0.8, 64, 2.30454683303833, 32
j5m4, ProbabilisticTournamentSelection, OnePointCrossover, ScrambleMutation, True, 500, 200, 0.8, 64, 3.262146234512329, 32
